F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;TARGET
1;0;0;1;0;0;1;0;0;0;632665.0;125.0;11.99;58333.28;16;0;1;0
2;0;0;1;0;0;0;0;0;1;50866.0;120.0;5.99;11514.25;18;0;0;0
1;0;0;1;0;0;0;0;1;0;758599.0;87.0;5.99;17924.68;26;0;1;0
1;0;0;1;0;0;0;0;1;0;564630.0;97.0;4.99;41795.0;16;0;1;0
2;0;1;0;0;0;0;0;0;1;368612.0;152.0;5.99;14672.5;17;0;1;0
2;1;0;0;0;1;0;0;0;0;128383.0;100.0;5.99;71018.02;16;0;1;0
2;1;0;0;0;0;0;0;0;1;147011.0;128.9142857142857;5.99;43833.0;16;0;1;0
1;0;0;1;0;0;0;1;0;0;55003.0;123.0;8.99;17261.5;21;0;0;0
2;1;0;0;0;0;0;1;0;0;63310.0;125.0;8.99;72340.8;18;0;1;0
0;1;0;0;0;0;0;0;0;1;123782.0;97.0;5.99;85913.89;26;0;0;0
2;0;0;1;1;0;0;0;0;0;270232.0;129.0;5.99;173912.06;33;0;1;0
1;0;0;1;0;0;0;1;0;0;16259.0;125.0;6.99;20283.0;19;0;0;0
2;0;0;1;0;0;0;0;0;1;57768.0;128.0;5.99;49636.85;27;0;0;0
0;0;1;0;0;0;0;0;0;1;231264.0;76.0;4.99;44737.85;16;0;1;0
2;1;0;0;0;0;0;1;0;0;304593.0;117.0;5.99;16934.0;30;0;1;0
1;0;0;1;0;0;0;1;0;0;292199.755297268;117.81681803252933;5.99;15865.0;17;0;0;0
1;0;0;1;0;0;0;1;0;0;121342.0;137.0;6.99;67663.7;16;0;0;0
1;1;0;0;0;0;0;1;0;0;188462.0;130.0;11.99;19082.9;17;0;0;0
1;0;1;0;0;0;0;0;0;1;215894.0;90.0;8.99;48193.53268904139;18;0;1;0
1;1;0;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;6.99;48193.53268904139;36;0;1;0
1;0;1;0;0;0;0;0;0;1;137720.0;112.0;6.99;15845.51;16;0;0;0
1;0;0;1;0;0;1;0;0;0;330194.0;127.0;5.99;104709.7;32;0;0;0
1;0;0;1;0;0;1;0;0;0;517125.0;110.0;4.99;23587.2;18;0;1;0
2;0;0;1;0;0;1;0;0;0;24826.0;129.0;6.99;54861.95;24;0;1;0
2;0;0;1;0;0;0;0;0;1;282471.73529411765;116.42424242424242;5.99;29883.0;25;0;1;0
2;0;0;1;0;0;1;0;0;0;244012.0;102.0;11.99;55417.4;17;0;1;0
2;1;0;0;0;0;0;0;0;1;100485.0;122.0;4.99;193828.36;21;0;1;0
2;1;0;0;0;0;1;0;0;0;211863.0;95.0;6.99;33956.3;16;0;0;0
0;0;0;1;0;0;1;0;0;0;145701.0;92.0;6.99;16380.27;34;0;1;0
0;0;0;1;0;0;1;0;0;0;422188.0;104.0;5.99;8387.61;33;0;1;0
0;0;0;1;0;0;0;1;0;0;186687.0;138.0;6.99;12178.12;20;0;1;0
2;0;0;1;0;0;1;0;0;0;260753.0;124.0;6.99;16881.35;17;0;1;0
2;0;0;1;0;0;0;0;0;1;332487.0;122.0;6.99;47167.2;16;0;1;0
1;0;0;1;0;0;0;1;0;0;208613.0;136.0;5.99;50591.12;22;0;1;0
0;1;0;0;1;0;0;0;0;0;291022.0;103.0;6.99;18939.0;18;0;1;0
1;0;0;1;0;0;1;0;0;0;79780.0;97.0;5.99;22512.57;20;0;0;0
2;0;1;0;0;0;0;0;0;1;359872.0;117.0;5.99;47199.45;19;0;1;0
2;0;0;1;0;0;1;0;0;0;167245.0;138.0;6.99;35688.2;22;0;1;0
2;0;1;0;0;0;1;0;0;0;294414.8751367589;120.1930250203447;5.99;81915.0;47;0;1;0
1;0;0;1;0;0;0;0;0;1;104936.0;130.0;4.99;99009.96;16;0;0;0
2;0;0;1;0;0;0;1;0;0;253171.0;138.0;5.99;13790.64;19;0;1;0
1;1;0;0;0;0;0;0;0;1;414168.0;116.0;11.99;57053.0;16;0;1;0
0;0;0;1;0;0;0;0;0;1;35284.0;100.0;11.99;36704.41;27;0;1;0
2;0;0;1;0;0;1;0;0;0;339356.0;124.97368421052632;5.99;13116.5;17;0;1;0
1;0;0;1;0;0;0;1;0;0;740393.0;116.0;4.99;74380.53;15;0;1;0
0;0;0;1;0;0;0;1;0;0;668181.0;129.0;5.99;13859.05;45;0;1;0
1;0;0;1;0;0;1;0;0;0;38927.0;139.0;6.99;48348.0;146;0;1;0
1;0;1;0;0;0;0;0;0;1;521444.0;103.0;6.99;19568.3;17;0;1;0
1;1;0;0;0;0;0;0;0;1;246880.0;107.0;5.99;46390.0;38;0;1;0
1;0;0;1;0;0;1;0;0;0;323178.0;101.0;8.99;20224.1;30;0;1;0
1;1;0;0;0;0;1;0;0;0;229133.0;130.0;5.99;33753.95;19;0;1;0
0;0;0;1;0;0;1;0;0;0;348076.0;83.0;6.99;42167.2;16;0;1;0
1;0;1;0;0;0;0;1;0;0;819936.0;81.0;6.99;19714.55;24;0;1;0
2;0;0;1;0;0;1;0;0;0;163802.0;124.97368421052632;5.99;13483.06;18;0;1;0
2;0;0;1;0;0;0;0;0;1;316636.0;127.0;4.99;49681.05;18;0;0;0
1;0;1;0;0;0;0;0;0;1;88846.0;116.0;6.99;74365.0;17;0;0;0
0;0;0;1;0;0;1;0;0;0;490666.0;131.0;8.99;86735.28;107;0;1;0
2;1;0;0;0;0;0;0;0;1;580869.0;93.0;4.99;72780.45;16;0;0;0
1;0;1;0;0;0;0;0;0;1;79719.0;84.0;8.99;13031.2;16;0;1;0
2;0;0;1;0;0;0;0;0;1;1123450.0;123.0;8.99;14957.27;17;0;1;0
1;0;1;0;0;0;0;0;0;1;49238.0;66.0;5.99;73413.0;32;0;1;0
1;1;0;0;0;0;0;1;0;0;306828.0;141.0;8.99;7734.58;17;0;1;0
2;1;0;0;0;0;1;0;0;0;452096.0;109.0;4.99;13912.14;25;0;0;0
2;1;0;0;0;0;0;0;0;1;59424.0;117.71052631578948;6.99;19109.75;18;0;1;0
1;0;0;1;0;0;0;1;0;0;331488.0;100.0;4.99;15814.45;16;0;1;0
1;0;0;1;0;0;1;0;0;0;39270.0;102.0;5.99;22730.5;18;0;0;0
1;0;0;1;0;1;0;0;0;0;117006.0;89.0;6.99;17905.0;30;0;1;0
2;0;0;1;0;0;0;1;0;0;437895.0;114.0;5.99;18995.0;16;0;0;0
2;0;0;1;0;0;1;0;0;0;149431.0;135.0;4.99;51530.2;16;0;0;0
1;0;1;0;0;0;0;1;0;0;255011.0;122.0;5.99;60618.9;18;0;1;0
2;0;0;1;0;0;0;1;0;0;234827.0;139.0;6.99;20925.28;19;0;0;0
1;0;0;1;0;0;0;1;0;0;177209.0;104.0;6.99;20045.0;16;0;1;0
2;1;0;0;0;0;0;0;0;1;59424.0;117.71052631578948;6.99;37608.3;16;0;1;0
2;1;0;0;0;0;0;1;0;0;166528.0;109.0;4.99;18647.2;16;0;0;0
1;0;0;1;0;0;1;0;0;0;127039.0;88.0;4.99;87124.9;16;0;1;0
2;0;0;1;0;0;0;1;0;0;551013.0;82.0;4.99;13397.0;17;0;1;0
1;0;0;1;0;0;1;0;0;0;242047.0;105.0;4.99;28953.3;16;0;0;0
1;1;0;0;0;0;0;0;0;1;238096.0;133.0;5.99;16432.8;48;0;1;0
2;0;1;0;0;0;0;0;1;0;340898.0;126.0;5.99;20913.12;18;0;1;0
0;0;0;1;0;0;0;1;0;0;341225.0;121.0;5.99;3070.19;45;0;1;0
1;0;0;1;0;1;0;0;0;0;145896.0;133.0;11.99;21444.95;16;0;1;0
1;1;0;0;0;0;0;0;0;1;73695.0;131.0;4.99;65381.45;19;0;0;0
0;1;0;0;0;0;0;1;0;0;133059.0;119.0;5.99;20274.23;23;0;1;0
1;1;0;0;0;0;0;0;1;0;260008.0;92.0;11.99;12246.53;16;0;0;0
0;0;0;1;0;0;0;0;0;1;272293.0;84.0;5.99;47647.51874300966;16;0;0;0
1;0;0;1;0;0;1;0;0;0;380798.0;115.0;4.99;69635.95;16;0;0;0
0;1;0;0;0;0;0;1;0;0;173480.0;93.61764705882354;5.99;19835.85;18;0;1;0
2;0;0;1;0;0;1;0;0;0;317973.71428571426;137.0;4.99;32913.6;30;0;0;0
1;0;0;1;0;0;0;1;0;0;207726.0;152.0;6.99;2848.63;74;0;1;0
2;1;0;0;0;0;0;0;0;1;111290.0;117.0;4.99;114665.0;16;0;0;0
2;0;0;1;0;0;0;0;0;1;350682.0;119.0;6.99;55878.99;21;0;1;0
2;1;0;0;0;0;0;1;0;0;457483.0;110.0;6.99;17340.0;30;0;1;0
2;0;0;1;0;0;0;0;0;1;267331.3783783784;94.0;11.99;50647.45;17;0;0;0
2;0;0;1;0;0;0;0;0;1;198141.0;124.0;8.99;13813.6;19;0;1;0
1;0;0;1;0;0;0;1;0;0;582315.0;119.0;8.99;54495.0;16;0;0;0
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;5.99;54510.0;17;0;0;0
1;0;1;0;0;0;1;0;0;0;221293.0;102.0;8.99;54546.6;17;0;1;0
1;0;1;0;0;0;1;0;0;0;569963.0;125.0;6.99;39811.5;18;0;0;0
2;0;0;1;0;0;0;1;0;0;515282.0;116.0;4.99;56376.15;16;0;0;0
2;1;0;0;0;0;0;1;0;0;196728.0;108.0;5.99;43214.0;16;0;1;0
0;0;0;1;0;0;0;1;0;0;91473.0;123.0;5.99;48186.11;45;0;1;0
2;0;1;0;0;0;0;0;1;0;294414.8751367589;120.1930250203447;5.99;25989.3;16;0;0;0
1;1;0;0;0;0;1;0;0;0;352833.0;175.0;6.99;217574.9;16;0;1;0
2;1;0;0;0;0;0;0;1;0;675311.0;93.0;6.99;19033.76;25;0;1;0
1;1;0;0;0;1;0;0;0;0;293030.0;156.0;5.99;50149.8;16;0;0;0
1;0;0;1;1;0;0;0;0;0;292342.0;106.0;4.99;14783.0;22;0;1;0
1;1;0;0;0;0;0;0;0;1;271524.0;133.0;5.99;15531.3;18;0;1;0
1;0;0;1;0;0;0;1;0;0;753445.0;122.0;8.99;16392.9;15;0;1;0
2;0;0;1;0;0;1;0;0;0;679943.0;119.6470588235294;5.99;29119.23;17;0;0;0
2;1;0;0;0;0;0;0;0;1;267251.0;132.0;5.99;71128.2;36;0;1;0
1;0;1;0;0;0;0;0;0;1;185342.0;114.0;6.99;21250.2;16;0;1;0
2;1;0;0;0;0;0;0;0;1;233242.0;125.0;6.99;32787.7;17;0;1;0
1;0;0;1;0;0;0;0;1;0;79084.0;113.0;5.99;15773.2;30;0;0;0
2;1;0;0;1;0;0;0;0;0;146147.0;122.0;5.99;21124.8;16;0;0;0
2;1;0;0;0;0;0;0;0;1;913428.0;113.0;4.99;31602.43;18;0;1;0
2;1;0;0;0;0;0;0;0;1;203593.0;117.0;6.99;114490.22;19;0;0;0
2;0;1;0;0;0;1;0;0;0;318541.0;117.0;5.99;25794.1;22;0;1;0
1;1;0;0;0;0;0;1;0;0;190549.0;148.0;6.99;999.0;28;0;1;0
1;1;0;0;0;1;0;0;0;0;293030.0;156.0;8.99;75049.55;19;0;0;0
1;0;1;0;0;0;0;0;1;0;195729.0;138.0;5.99;13861.12;22;0;0;0
0;0;0;1;0;0;1;0;0;0;173804.0;104.0;11.99;30261.0;46;0;1;0
1;0;0;1;0;0;1;0;0;0;159464.0;140.0;4.99;22470.6;16;0;1;0
2;1;0;0;1;0;0;0;0;0;83095.0;118.0;6.99;75247.21;18;0;1;0
0;0;1;0;0;0;1;0;0;0;214685.0;120.0;6.99;17260.13;17;0;1;0
2;0;0;1;1;0;0;0;0;0;492881.0;116.0;8.99;3530.21;46;0;1;0
2;1;0;0;0;0;0;1;0;0;727866.0;112.0;4.99;21512.5;16;0;1;0
2;1;0;0;0;0;0;0;0;1;137562.0;120.0;5.99;17758.3;16;0;1;0
1;0;0;1;0;0;1;0;0;0;259898.0;90.0;4.99;1182.0;32;0;0;0
1;0;1;0;0;0;1;0;0;0;120543.0;110.0;8.99;126079.8;29;0;0;0
1;1;0;0;0;0;0;1;0;0;236382.0;120.0;4.99;61801.8;17;0;0;0
1;0;0;1;0;0;0;1;0;0;10498.0;0.0;4.99;36217.0;18;1;0;0
1;1;0;0;1;0;0;0;0;0;65582.0;101.0;4.99;19031.7;22;0;0;0
1;0;1;0;0;0;0;0;0;1;204571.0;68.91891891891892;5.99;96447.0;30;0;1;0
2;1;0;0;0;1;0;0;0;0;150265.0;114.0;5.99;71279.65;16;0;1;0
1;1;0;0;0;0;0;0;0;1;292199.755297268;117.81681803252933;4.99;48193.53268904139;16;0;0;0
0;0;0;1;0;0;0;0;0;1;170325.0;117.0;5.99;53060.69;23;0;0;0
2;0;0;1;0;0;0;0;0;1;106885.0;120.0;8.99;21413.25;20;0;1;0
1;0;1;0;0;0;0;0;0;1;95616.0;94.0;6.99;18280.55;16;0;1;0
2;0;0;1;0;0;0;0;0;1;67290.0;93.0;5.99;12922.5;45;0;1;0
2;0;0;1;0;0;0;1;0;0;91591.0;113.0;6.99;21776.0;18;0;0;0
0;0;0;1;0;0;0;0;0;1;285268.89730982936;113.07858611922197;6.99;58395.8;16;0;0;0
1;1;0;0;0;0;0;1;0;0;265853.0;125.0;6.99;18751.8;18;0;0;0
1;1;0;0;0;0;0;0;0;1;470521.0;116.0;5.99;195330.0;36;0;1;0
1;0;1;0;0;0;0;0;0;1;76903.0;111.0;5.99;18991.15;22;0;0;0
1;0;1;0;0;0;0;0;1;0;270429.0;105.0;5.99;141057.25;16;0;1;0
2;0;0;1;1;0;0;0;0;0;76712.0;128.0;5.99;119101.51;27;0;1;0
1;1;0;0;0;1;0;0;0;0;205697.0;143.0;6.99;1182.0;27;0;0;0
1;1;0;0;0;0;0;0;0;1;196063.0;114.0;6.99;17884.88;22;0;0;0
0;1;0;0;0;0;1;0;0;0;276647.0;133.0;6.99;27742.39;22;0;1;0
1;0;1;0;0;0;1;0;0;0;328385.0;123.0;6.99;999.0;33;0;1;0
2;1;0;0;0;0;0;0;0;1;433742.0;139.0;5.99;31803.5;16;0;1;0
2;0;1;0;0;0;0;0;0;1;679216.0;118.0;11.99;30164.0;16;0;1;0
1;0;0;1;0;0;1;0;0;0;292199.755297268;117.81681803252933;5.99;76350.34;19;0;0;0
1;0;1;0;0;1;0;0;0;0;292199.755297268;117.81681803252933;4.99;38817.06;19;0;1;0
2;0;0;1;0;0;0;0;0;1;218248.0;74.0;6.99;65000.0;16;0;1;0
2;0;0;1;0;0;0;0;1;0;522937.0;127.0;5.99;32830.3;18;0;1;0
0;1;0;0;0;0;1;0;0;0;236818.0;92.0;4.99;30309.6;16;0;0;0
1;0;0;1;0;0;0;1;0;0;331488.0;100.0;4.99;16595.25;18;0;1;0
1;0;1;0;0;0;0;1;0;0;262031.0;132.0;5.99;116478.01;36;0;0;0
1;0;1;0;0;0;0;0;0;1;103374.0;127.0;6.99;18759.93;20;0;1;0
2;0;0;1;0;1;0;0;0;0;208771.0;92.0;4.99;30258.0;30;0;1;0
1;1;0;0;0;0;0;1;0;0;287607.0;118.0;5.99;35255.0;17;0;0;0
0;1;0;0;0;0;0;0;0;1;101073.0;103.0;6.99;76079.18;21;0;0;0
2;0;0;1;0;0;0;1;0;0;361090.0;121.0;5.99;16677.5;18;0;0;0
1;1;0;0;0;0;0;0;0;1;330116.0;145.0;5.99;48193.53268904139;17;0;1;0
1;0;1;0;1;0;0;0;0;0;405372.0;149.33333333333334;8.99;54124.05;16;0;0;0
1;0;0;1;0;0;0;0;0;1;292199.755297268;117.81681803252933;8.99;1013.21;25;0;0;0
2;0;1;0;0;0;0;1;0;0;82515.0;119.0;5.99;18196.6;16;0;0;0
0;0;1;0;0;0;0;0;0;1;165266.0;90.0;5.99;95938.48;64;0;1;0
2;0;1;0;1;0;0;0;0;0;294414.8751367589;120.1930250203447;5.99;15772.0;46;0;1;0
0;0;0;1;0;0;0;0;0;1;301666.0;103.0;5.99;16863.85;15;0;1;0
0;0;0;1;0;0;1;0;0;0;398523.0;85.83333333333333;6.99;36043.7;16;0;1;0
2;0;1;0;0;0;1;0;0;0;97468.0;116.0;5.99;11812.55;18;0;0;0
1;1;0;0;1;0;0;0;0;0;198734.0;104.0;5.99;30695.42;22;0;0;0
1;0;0;1;0;0;0;1;0;0;218933.0;128.0;8.99;21017.65;17;0;0;0
1;0;0;1;0;0;1;0;0;0;173636.0;110.0;6.99;57851.11;26;0;1;0
0;1;0;0;0;0;0;1;0;0;270041.8157894737;86.0;6.99;21560.16;17;0;1;0
0;0;0;1;0;0;0;1;0;0;285268.89730982936;113.07858611922197;6.99;15843.16;45;0;1;0
1;0;1;0;0;0;1;0;0;0;468341.0;118.0;6.99;71624.27;25;0;0;0
1;1;0;0;0;0;1;0;0;0;75089.0;125.0;5.99;99637.25;16;0;0;0
2;0;0;1;0;0;0;0;0;1;332334.0;116.0;6.99;52168.14;18;0;0;0
0;0;1;0;1;0;0;0;0;0;106390.0;127.0;5.99;53300.54;21;0;1;0
1;1;0;0;0;0;0;0;1;0;268317.0;93.0;6.99;12426.96;18;0;0;0
1;0;1;0;0;0;0;0;0;1;204530.0;96.0;6.99;72666.94;16;0;1;0
1;0;0;1;0;0;0;0;0;1;410616.0;109.0;5.99;21332.93;21;0;1;0
2;0;0;1;0;0;0;0;0;1;733302.0;108.0;11.99;19411.92;20;0;1;0
2;0;0;1;0;0;1;0;0;0;337916.0;89.0;6.99;76599.1;16;0;1;0
2;1;0;0;0;0;0;1;0;0;581412.0;114.0;8.99;20302.0;16;0;1;0
1;1;0;0;0;0;1;0;0;0;114744.0;148.0;5.99;145447.8;19;0;1;0
2;1;0;0;0;0;0;1;0;0;383365.4375;100.0;11.99;149585.31;17;0;0;0
1;1;0;0;0;1;0;0;0;0;332484.0;159.0;5.99;151871.7;21;0;1;0
2;0;0;1;0;0;0;1;0;0;116649.0;167.0;6.99;44220.79370773158;16;0;1;0
1;0;1;0;0;0;1;0;0;0;119197.0;122.0;4.99;47739.63;18;0;0;0
1;1;0;0;0;0;1;0;0;0;393241.0;109.0;4.99;35430.0;15;0;1;0
2;1;0;0;0;0;0;0;0;1;525412.0;102.0;5.99;47839.05;26;0;0;0
0;0;0;1;0;0;1;0;0;0;364249.0;116.0;5.99;31601.0;38;0;1;0
1;0;0;1;1;0;0;0;0;0;107750.0;100.0;5.99;33989.0;15;0;1;0
2;0;0;1;0;0;1;0;0;0;129255.0;89.0;5.99;22160.15;17;0;0;0
1;0;1;0;0;0;0;1;0;0;295778.0;77.0;6.99;19319.95;24;0;1;0
0;0;0;1;0;0;1;0;0;0;101506.0;103.0;8.99;103095.0;19;0;1;0
1;0;1;0;0;0;0;1;0;0;303856.0;82.0;6.99;19439.65;23;0;1;0
1;0;1;0;0;0;1;0;0;0;76855.0;86.0;4.99;16109.51;23;0;1;0
1;0;1;0;0;0;0;0;0;1;29719.0;112.0;8.99;18465.0;16;0;1;0
2;0;0;1;0;0;0;0;0;1;119270.0;121.0;4.99;56084.62;28;0;0;0
1;1;0;0;0;1;0;0;0;0;218452.0;162.13513513513513;5.99;39437.6;18;0;1;0
1;0;1;0;0;0;1;0;0;0;137817.0;133.27272727272728;6.99;55786.35;19;0;1;0
1;0;0;1;0;0;1;0;0;0;312782.0;129.0;6.99;48193.53268904139;17;0;0;0
1;1;0;0;0;0;0;0;0;1;444595.0;129.0;6.99;117366.35;17;0;1;0
1;0;0;1;0;0;0;1;0;0;494920.0;140.0;5.99;73275.93;16;0;0;0
1;1;0;0;0;0;0;1;0;0;407141.0;118.0;4.99;4537.2;16;0;0;0
0;0;0;1;0;0;0;1;0;0;120152.0;124.0;6.99;22000.93;53;0;1;0
2;0;1;0;0;0;0;0;0;1;809467.0;138.2;5.99;51874.0;36;0;1;0
1;0;0;1;1;0;0;0;0;0;34323.0;112.0;5.99;22859.67;25;0;0;0
1;0;0;1;0;0;1;0;0;0;72539.0;112.0;5.99;36036.0;30;0;1;0
1;0;0;1;0;0;1;0;0;0;398031.0;103.0;5.99;15784.5;16;0;0;0
2;1;0;0;0;0;0;0;0;1;118567.0;115.0;5.99;85314.0;22;0;0;0
2;1;0;0;0;0;0;0;0;1;542447.0;126.0;6.99;76340.0;41;0;1;0
2;0;1;0;0;0;1;0;0;0;484681.0;126.0;11.99;53616.66;29;0;1;0
1;0;0;1;0;0;0;0;0;1;189662.0;172.0;4.99;69447.58;18;0;1;0
2;0;1;0;0;0;0;0;1;0;491541.0;134.0;6.99;47080.5;46;0;1;0
1;1;0;0;1;0;0;0;0;0;292199.755297268;117.81681803252933;5.99;61007.05;20;0;0;0
1;1;0;0;1;0;0;0;0;0;692372.0;94.0;5.99;20703.19;17;0;1;0
1;0;1;0;0;0;0;1;0;0;119792.0;79.0;6.99;18074.95;24;0;1;0
1;1;0;0;0;0;0;0;0;1;303936.0;110.0;5.99;47974.03;18;0;0;0
0;1;0;0;0;0;0;0;0;1;333805.0;106.0;5.99;59809.54;20;0;0;0
1;1;0;0;0;0;1;0;0;0;200626.0;95.0;4.99;52012.2;17;0;0;0
1;0;1;0;0;0;1;0;0;0;53054.0;122.0;8.99;112983.85;16;0;1;0
2;0;0;1;0;0;0;1;0;0;120640.0;116.0;5.99;44220.79370773158;23;0;1;0
0;1;0;0;0;0;0;0;0;1;184391.0;117.0;4.99;95125.12;16;0;0;0
0;0;0;1;0;0;0;1;0;0;484701.0;107.0;5.99;1182.0;31;0;0;0
0;1;0;0;0;0;0;1;0;0;463255.0;81.0;8.99;23636.9;16;0;1;0
2;0;1;0;0;0;1;0;0;0;61035.0;82.0;8.99;36110.25;45;0;1;0
2;0;0;1;0;0;0;1;0;0;636308.0;120.0;5.99;42327.6;27;0;0;0
0;0;0;1;0;0;0;1;0;0;66627.0;121.0;6.99;15780.85;18;0;0;0
2;0;1;0;0;0;0;0;0;1;153495.0;122.0;4.99;36327.0;16;0;1;0
0;0;0;1;0;0;0;1;0;0;185040.0;101.0;4.99;37904.05;16;0;1;0
1;0;0;1;0;0;0;0;0;1;346946.0;137.0;4.99;5514.0;16;0;0;0
0;1;0;0;0;0;0;1;0;0;313734.0;173.0;5.99;23373.49;203;0;1;0
1;0;0;1;0;0;0;1;0;0;299642.0;122.0;5.99;34112.8;18;0;0;0
1;1;0;0;0;0;0;0;1;0;220267.0;120.0;6.99;133131.68;16;0;0;0
1;0;1;0;0;0;1;0;0;0;119281.0;116.0;5.99;36154.1;18;0;1;0
1;1;0;0;0;0;0;0;0;1;123387.0;131.0;6.99;43990.44;16;0;1;0
1;0;0;1;0;0;0;1;0;0;309292.0;103.0;4.99;25.25;43;0;1;0
1;0;1;0;0;0;0;0;0;1;19450.0;117.35483870967742;4.99;14519.54;19;0;1;0
2;1;0;0;0;0;1;0;0;0;262436.0;128.0;5.99;17532.64;16;0;0;0
0;1;0;0;0;0;1;0;0;0;589919.0;122.0;4.99;32738.58;22;0;1;0
1;0;1;0;0;1;0;0;0;0;136124.0;137.0;5.99;73856.83;27;0;0;0
2;1;0;0;0;0;0;0;0;1;841957.0;145.0;6.99;16880.15;16;0;1;0
2;0;1;0;0;0;1;0;0;0;483652.0;139.0;6.99;44220.79370773158;16;0;1;0
0;0;0;1;0;0;1;0;0;0;59258.0;137.0;6.99;59788.22;112;0;1;0
1;0;0;1;0;0;1;0;0;0;207771.0;146.0;5.99;72718.0;164;0;1;0
2;0;0;1;0;0;1;0;0;0;144716.0;124.0;4.99;25624.91;18;0;1;0
0;1;0;0;1;0;0;0;0;0;101623.0;119.0;6.99;25147.15;17;0;1;0
2;1;0;0;0;0;0;0;0;1;353146.0;112.0;5.99;27104.45;17;0;0;0
2;0;0;1;0;0;0;0;0;1;161744.0;119.0;5.99;125246.8;16;0;1;0
2;0;0;1;0;0;0;0;0;1;294414.8751367589;120.1930250203447;4.99;104687.07;16;0;1;0
2;1;0;0;0;0;0;0;0;1;412965.0;140.0;4.99;19011.7;16;0;1;0
2;0;0;1;0;0;0;0;0;1;333421.0;131.0;5.99;66918.15;16;0;0;0
0;0;0;1;0;0;0;0;0;1;289882.0;112.0;4.99;6294.8;18;0;1;0
2;0;0;1;0;0;1;0;0;0;53912.0;128.0;8.99;28477.18;22;0;1;0
1;1;0;0;0;1;0;0;0;0;349429.0;143.0;4.99;50431.5;21;0;0;0
2;0;1;0;0;0;0;0;1;0;775388.0;142.6216216216216;6.99;14198.0;45;0;1;0
1;1;0;0;0;0;0;1;0;0;206747.0;112.0;5.99;83397.0;37;0;1;0
2;1;0;0;1;0;0;0;0;0;222755.0;132.0;5.99;71191.74;22;0;0;0
2;0;0;1;0;0;0;0;0;1;249004.0;126.0;5.99;1815.0;46;0;1;0
1;0;0;1;0;1;0;0;0;0;418584.0;125.0;5.99;62257.43;16;0;1;0
2;0;0;1;0;0;0;0;0;1;497575.0;134.0;5.99;49488.65;16;0;1;0
2;0;0;1;0;0;0;1;0;0;72740.0;93.0;4.99;13177.0;18;0;1;0
2;1;0;0;0;0;0;1;0;0;342159.64864864864;90.0;5.99;36857.9;17;0;1;0
1;0;0;1;0;0;0;1;0;0;165317.0;141.0;8.99;2029.21;49;0;1;0
0;0;0;1;0;0;1;0;0;0;152570.0;138.0;4.99;76308.0;16;0;1;0
0;0;0;1;0;0;1;0;0;0;180808.0;121.0;6.99;57685.6;36;0;1;0
2;1;0;0;0;0;0;0;0;1;163420.0;123.0;6.99;999.0;29;0;1;0
0;0;0;1;0;0;0;1;0;0;285268.89730982936;113.07858611922197;6.99;134850.76;19;0;1;0
1;1;0;0;0;0;0;0;0;1;194584.0;93.0;5.99;99484.64;23;0;1;0
1;1;0;0;0;1;0;0;0;0;98775.0;133.0;5.99;118138.2;16;0;0;0
1;0;0;1;1;0;0;0;0;0;244766.0;109.0;5.99;13895.0;17;0;1;0
2;1;0;0;0;0;0;0;0;1;159417.0;125.0;6.99;99274.33;18;0;1;0
1;0;0;1;0;0;0;0;0;1;37086.0;157.0;5.99;180454.5;46;0;1;0
0;0;0;1;0;0;1;0;0;0;697716.0;127.0;5.99;28050.0;36;0;1;0
2;0;1;0;0;0;1;0;0;0;267190.9;121.0;8.99;28023.03;16;0;0;0
0;0;0;1;0;0;0;0;0;1;108819.0;93.0;5.99;28598.73;25;0;1;0
2;0;0;1;0;0;1;0;0;0;264551.0;147.0;6.99;11807.05;16;0;1;0
0;0;0;1;0;0;1;0;0;0;428201.0;93.0;6.99;30605.0;29;0;1;0
0;0;1;0;0;0;1;0;0;0;115745.0;128.0;4.99;17668.3;16;0;1;0
1;0;0;1;0;0;0;0;1;0;292199.755297268;117.81681803252933;4.99;17124.51;34;0;0;0
2;1;0;0;0;0;0;0;0;1;284091.13513513515;102.0;4.99;73673.24;16;0;0;0
2;1;0;0;0;0;0;0;0;1;225113.0;127.0;5.99;32293.4;17;0;1;0
1;0;1;0;0;0;0;1;0;0;232277.0;128.0;11.99;17414.44;18;0;1;0
2;0;0;1;0;0;0;0;1;0;107053.0;143.0;4.99;19656.8;16;0;1;0
1;0;0;1;0;1;0;0;0;0;137110.0;92.0;5.99;17840.75;29;0;1;0
0;0;0;1;0;0;0;0;1;0;437965.0;115.0;8.99;36857.6;16;0;0;0
2;0;0;1;0;0;0;1;0;0;151927.0;118.0;11.99;41579.6;19;0;1;0
1;1;0;0;0;0;0;0;0;1;386839.0;134.0;5.99;71965.74;26;0;1;0
2;0;0;1;0;0;1;0;0;0;76325.0;119.0;4.99;26935.74;22;0;1;0
0;0;0;1;0;0;0;0;0;1;241947.0;117.0;11.99;21549.85;16;0;1;0
2;0;0;1;0;0;0;0;0;1;26197.0;151.0;8.99;19738.0;17;0;1;0
2;0;1;0;0;0;0;1;0;0;294414.8751367589;120.1930250203447;5.99;1158.07;35;0;1;0
